"","...1","year","quarter_cycle","GDP_growth_qt","DSPIC_change_pct","UNRATE","CPIAUCSL","R_majorvote_pct","D_majorvote_pct","H_incumbent_party_majorvote_pct","CPIAUCSL.ave","days_until_election","support","emonth","party","R_totalvote_pct","D_totalvote_pct","winner_party","R_support","D_support","R_difference","D_difference"
"1837",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,56,10,"D",44.83,52.82,"D",NA,56,NA,3.18
"1838",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1839",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,16,50,10,"D",44.83,52.82,"D",NA,50,NA,2.82
"1840",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,16,43,10,"R",44.83,52.82,"D",43,NA,1.83,NA
"1841",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,18.5,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"1842",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,18.5,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1843",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,37.5,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1844",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,37.5,42,10,"R",44.83,52.82,"D",42,NA,2.83,NA
"1845",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,11.5,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1846",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,11.5,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1847",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,16.5,47,10,"D",44.83,52.82,"D",NA,47,NA,5.82
"1848",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,16.5,33,10,"R",44.83,52.82,"D",33,NA,11.83,NA
"1849",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31,59,10,"D",44.83,52.82,"D",NA,59,NA,6.18
"1850",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31,36,10,"R",44.83,52.82,"D",36,NA,8.83,NA
"1851",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,27.5,47,10,"D",44.83,52.82,"D",NA,47,NA,5.82
"1852",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,27.5,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1853",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,23.5,52,10,"D",44.83,52.82,"D",NA,52,NA,0.82
"1854",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,23.5,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1855",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,54,10,"D",44.83,52.82,"D",NA,54,NA,1.18
"1856",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1857",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,32.5,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1858",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,32.5,35,10,"R",44.83,52.82,"D",35,NA,9.83,NA
"1859",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,37,48,10,"D",44.83,52.82,"D",NA,48,NA,4.82
"1860",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,37,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1861",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,57,10,"D",44.83,52.82,"D",NA,57,NA,4.18
"1862",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,40,10,"R",44.83,52.82,"D",40,NA,4.83,NA
"1863",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,10.5,61,10,"D",44.83,52.82,"D",NA,61,NA,8.18
"1864",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,10.5,35,10,"R",44.83,52.82,"D",35,NA,9.83,NA
"1865",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31,54,10,"D",44.83,52.82,"D",NA,54,NA,1.18
"1866",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1867",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17.5,55,10,"D",44.83,52.82,"D",NA,55,NA,2.18
"1868",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17.5,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1869",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,29,48,10,"D",44.83,52.82,"D",NA,48,NA,4.82
"1870",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,29,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1871",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17.5,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"1872",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17.5,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1873",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31.5,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"1874",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31.5,35,10,"R",44.83,52.82,"D",35,NA,9.83,NA
"1875",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"1876",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,34,10,"R",44.83,52.82,"D",34,NA,10.83,NA
"1877",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,37.5,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1878",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,37.5,40,10,"R",44.83,52.82,"D",40,NA,4.83,NA
"1879",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,11.5,50,10,"D",44.83,52.82,"D",NA,50,NA,2.82
"1880",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,11.5,35,10,"R",44.83,52.82,"D",35,NA,9.83,NA
"1881",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31,58,10,"D",44.83,52.82,"D",NA,58,NA,5.18
"1882",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1883",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,24,56,10,"D",44.83,52.82,"D",NA,56,NA,3.18
"1884",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,24,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1885",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1886",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1887",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,30.5,45,10,"D",44.83,52.82,"D",NA,45,NA,7.82
"1888",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,30.5,33,10,"R",44.83,52.82,"D",33,NA,11.83,NA
"1889",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,15.5,54,10,"D",44.83,52.82,"D",NA,54,NA,1.18
"1890",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,15.5,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1891",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,16.5,44,10,"D",44.83,52.82,"D",NA,44,NA,8.82
"1892",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,16.5,33,10,"R",44.83,52.82,"D",33,NA,11.83,NA
"1893",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31.5,54,10,"D",44.83,52.82,"D",NA,54,NA,1.18
"1894",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31.5,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1895",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,30.5,46,10,"D",44.83,52.82,"D",NA,46,NA,6.82
"1896",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,30.5,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1897",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,16.5,46,10,"D",44.83,52.82,"D",NA,46,NA,6.82
"1898",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,16.5,31,10,"R",44.83,52.82,"D",31,NA,13.83,NA
"1899",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,23.5,52,10,"D",44.83,52.82,"D",NA,52,NA,0.82
"1900",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,23.5,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1901",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,37,48,10,"D",44.83,52.82,"D",NA,48,NA,4.82
"1902",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,37,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1903",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,15.5,55,10,"D",44.83,52.82,"D",NA,55,NA,2.18
"1904",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,15.5,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1905",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,27,37,10,"D",44.83,52.82,"D",NA,37,NA,15.82
"1906",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,27,34,10,"R",44.83,52.82,"D",34,NA,10.83,NA
"1907",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,10,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1908",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,10,42,10,"R",44.83,52.82,"D",42,NA,2.83,NA
"1909",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31.5,59,10,"D",44.83,52.82,"D",NA,59,NA,6.18
"1910",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,31.5,36,10,"R",44.83,52.82,"D",36,NA,8.83,NA
"1911",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,52,10,"D",44.83,52.82,"D",NA,52,NA,0.82
"1912",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17,34,10,"R",44.83,52.82,"D",34,NA,10.83,NA
"1913",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17.5,54,10,"D",44.83,52.82,"D",NA,54,NA,1.18
"1914",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,17.5,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1915",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,35,51,10,"D",44.83,52.82,"D",NA,51,NA,1.82
"1916",93,2006,5,200.429,1.944284728,4.7,199.3,45.91,54.09,45.91,201.2,35,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1917",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,11.5,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"1918",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,11.5,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1919",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31,58,10,"D",44.83,52.82,"D",NA,58,NA,5.18
"1920",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31,35,10,"R",44.83,52.82,"D",35,NA,9.83,NA
"1921",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,32.5,51,10,"D",44.83,52.82,"D",NA,51,NA,1.82
"1922",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,32.5,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1923",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,15.5,56,10,"D",44.83,52.82,"D",NA,56,NA,3.18
"1924",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,15.5,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1925",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,13.5,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"1926",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,13.5,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1927",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31,59,10,"D",44.83,52.82,"D",NA,59,NA,6.18
"1928",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31,36,10,"R",44.83,52.82,"D",36,NA,8.83,NA
"1929",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,54,10,"D",44.83,52.82,"D",NA,54,NA,1.18
"1930",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1931",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,27.5,50,10,"D",44.83,52.82,"D",NA,50,NA,2.82
"1932",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,27.5,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1933",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,18.5,55,10,"D",44.83,52.82,"D",NA,55,NA,2.18
"1934",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,18.5,32,10,"R",44.83,52.82,"D",32,NA,12.83,NA
"1935",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,48,10,"D",44.83,52.82,"D",NA,48,NA,4.82
"1936",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1937",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,30.5,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"1938",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,30.5,36,10,"R",44.83,52.82,"D",36,NA,8.83,NA
"1939",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,32.5,51,10,"D",44.83,52.82,"D",NA,51,NA,1.82
"1940",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,32.5,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1941",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31,58,10,"D",44.83,52.82,"D",NA,58,NA,5.18
"1942",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31,35,10,"R",44.83,52.82,"D",35,NA,9.83,NA
"1943",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,24,56,10,"D",44.83,52.82,"D",NA,56,NA,3.18
"1944",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,24,40,10,"R",44.83,52.82,"D",40,NA,4.83,NA
"1945",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17.5,57,10,"D",44.83,52.82,"D",NA,57,NA,4.18
"1946",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17.5,35,10,"R",44.83,52.82,"D",35,NA,9.83,NA
"1947",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31.5,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"1948",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31.5,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1949",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,10.5,52,10,"D",44.83,52.82,"D",NA,52,NA,0.82
"1950",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,10.5,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1951",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,35,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1952",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,35,36,10,"R",44.83,52.82,"D",36,NA,8.83,NA
"1953",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,10,54,10,"D",44.83,52.82,"D",NA,54,NA,1.18
"1954",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,10,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1955",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1956",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1957",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,18.5,55,10,"D",44.83,52.82,"D",NA,55,NA,2.18
"1958",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,18.5,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1959",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,35,54,10,"D",44.83,52.82,"D",NA,54,NA,1.18
"1960",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,35,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1961",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,16,50,10,"D",44.83,52.82,"D",NA,50,NA,2.82
"1962",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,16,43,10,"R",44.83,52.82,"D",43,NA,1.83,NA
"1963",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,40.5,51,10,"D",44.83,52.82,"D",NA,51,NA,1.82
"1964",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,40.5,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1965",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,9,52,10,"D",44.83,52.82,"D",NA,52,NA,0.82
"1966",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,9,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1967",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,29,48,10,"D",44.83,52.82,"D",NA,48,NA,4.82
"1968",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,29,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1969",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,24,40,10,"D",44.83,52.82,"D",NA,40,NA,12.82
"1970",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,24,31,10,"R",44.83,52.82,"D",31,NA,13.83,NA
"1971",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,18.5,51,10,"D",44.83,52.82,"D",NA,51,NA,1.82
"1972",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,18.5,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1973",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,56,10,"D",44.83,52.82,"D",NA,56,NA,3.18
"1974",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1975",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,16,50,10,"D",44.83,52.82,"D",NA,50,NA,2.82
"1976",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,16,43,10,"R",44.83,52.82,"D",43,NA,1.83,NA
"1977",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,18.5,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"1978",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,18.5,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"1979",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,37.5,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1980",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,37.5,42,10,"R",44.83,52.82,"D",42,NA,2.83,NA
"1981",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,11.5,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1982",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,11.5,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1983",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,16.5,47,10,"D",44.83,52.82,"D",NA,47,NA,5.82
"1984",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,16.5,33,10,"R",44.83,52.82,"D",33,NA,11.83,NA
"1985",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31,59,10,"D",44.83,52.82,"D",NA,59,NA,6.18
"1986",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31,36,10,"R",44.83,52.82,"D",36,NA,8.83,NA
"1987",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,27.5,47,10,"D",44.83,52.82,"D",NA,47,NA,5.82
"1988",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,27.5,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1989",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,23.5,52,10,"D",44.83,52.82,"D",NA,52,NA,0.82
"1990",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,23.5,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"1991",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,54,10,"D",44.83,52.82,"D",NA,54,NA,1.18
"1992",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"1993",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,32.5,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
"1994",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,32.5,35,10,"R",44.83,52.82,"D",35,NA,9.83,NA
"1995",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,37,48,10,"D",44.83,52.82,"D",NA,48,NA,4.82
"1996",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,37,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"1997",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,57,10,"D",44.83,52.82,"D",NA,57,NA,4.18
"1998",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,40,10,"R",44.83,52.82,"D",40,NA,4.83,NA
"1999",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,10.5,61,10,"D",44.83,52.82,"D",NA,61,NA,8.18
"2000",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,10.5,35,10,"R",44.83,52.82,"D",35,NA,9.83,NA
"2001",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31,54,10,"D",44.83,52.82,"D",NA,54,NA,1.18
"2002",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31,38,10,"R",44.83,52.82,"D",38,NA,6.83,NA
"2003",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17.5,55,10,"D",44.83,52.82,"D",NA,55,NA,2.18
"2004",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17.5,41,10,"R",44.83,52.82,"D",41,NA,3.83,NA
"2005",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,29,48,10,"D",44.83,52.82,"D",NA,48,NA,4.82
"2006",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,29,39,10,"R",44.83,52.82,"D",39,NA,5.83,NA
"2007",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17.5,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"2008",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17.5,37,10,"R",44.83,52.82,"D",37,NA,7.83,NA
"2009",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31.5,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"2010",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,31.5,35,10,"R",44.83,52.82,"D",35,NA,9.83,NA
"2011",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,49,10,"D",44.83,52.82,"D",NA,49,NA,3.82
"2012",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,17,34,10,"R",44.83,52.82,"D",34,NA,10.83,NA
"2013",94,2006,6,35.679,0.243212433,4.7,200.7,45.91,54.09,45.91,201.2,37.5,53,10,"D",44.83,52.82,"D",NA,53,NA,0.18
